tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-C-b16,v2,C,16,264,264,1,2032,1.1508,0.2244,656,656,41,214958080,0,0
v2-C-b16,v2,C,16,265,265,1,2032,1.0474,0.0813,0,592,0,0,30,157286400
v2-C-b16,v2,C,16,266,266,1,2032,1.6263,0.6146,16,128,1,5242880,100,524288000
v2-C-b16,v2,C,16,267,267,2,2032,3.4323,3.6085,1920,2032,120,629145600,161,844103680
v2-C-b16,v2,C,16,268,268,1,2032,0.1012,0.0945,2032,2032,0,0,0,0
v2-C-b16,v2,C,16,269,269,1,96,0.0487,0.0463,0,16,0,0,0,0
v2-C-b16,v2,C,16,270,270,1,2032,1.1485,0.068,0,112,0,0,5,26214400
v2-C-b16,v2,C,16,271,271,1,2032,1.8546,2.001,1920,2032,120,629145600,117,613416960
v2-C-b16,v2,C,16,272,272,1,2032,1.0264,0.0596,0,592,0,0,3,15728640
v2-C-b16,v2,C,16,273,273,1,2032,1.1531,0.1494,240,256,15,78643200,90,471859200
v2-C-b16,v2,C,16,274,274,1,2032,1.1634,0.0862,0,112,0,0,21,110100480
v2-C-b16,v2,C,16,275,275,1,2032,0.054,0.0639,16,2032,0,0,16,83886080
v2-C-b16,v2,C,16,276,276,1,2032,1.1423,0.0914,0,112,0,0,70,367001600
v2-C-b16,v2,C,16,277,277,1,2032,1.1698,0.1141,0,16,0,0,78,408944640
v2-C-b16,v2,C,16,278,278,2,2032,2.8478,2.6951,1552,1712,97,508559360,159,833617920
v2-C-b16,v2,C,16,279,279,1,2032,3.7936,2.8066,0,16,0,0,153,802160640
v2-C-b16,v2,C,16,280,280,1,2032,1.1664,0.0663,0,16,0,0,0,0
v2-C-b16,v2,C,16,281,281,1,608,0.1946,0.109,16,128,1,5242880,45,235929600
v2-C-b16,v2,C,16,282,282,1,2032,1.1736,0.1208,0,16,0,0,98,513802240
v2-C-b16,v2,C,16,283,283,2,2032,3.0957,3.2746,2032,2032,127,665845760,164,859832320
v2-C-b16,v2,C,16,284,284,1,2032,0.0413,0.0333,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,285,285,1,2032,1.1728,0.1081,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,286,286,1,112,0.049,0.0467,0,16,0,0,0,0
v2-C-b16,v2,C,16,287,287,1,2032,3.5137,2.5289,0,112,0,0,147,770703360
v2-C-b16,v2,C,16,288,288,2,480,0.1325,0.1145,112,224,7,36700160,39,204472320
v2-C-b16,v2,C,16,289,289,5,2032,2.0326,2.1752,1920,2032,120,629145600,97,508559360
v2-C-b16,v2,C,16,290,290,1,2032,1.1974,0.0718,0,16,0,0,0,0
v2-C-b16,v2,C,16,291,291,1,2032,1.3671,0.4812,592,592,37,193986560,117,613416960
v2-C-b16,v2,C,16,292,292,2,2032,2.4499,2.5809,1744,2032,109,571473920,99,519045120
v2-C-b16,v2,C,16,293,293,1,2032,0.0483,0.0408,16,2032,0,0,0,0
v2-C-b16,v2,C,16,294,294,1,2032,1.2094,0.0998,16,96,1,5242880,0,0
v2-C-b16,v2,C,16,295,295,2,2032,1.7432,1.8802,2032,2032,127,665845760,121,634388480
v2-C-b16,v2,C,16,296,296,1,2032,0.04,0.0328,16,2032,0,0,0,0
v2-C-b16,v2,C,16,297,297,2,2032,0.8635,0.9187,1920,2032,120,629145600,0,0
v2-C-b16,v2,C,16,298,298,1,2032,1.1772,0.0641,0,16,0,0,0,0
v2-C-b16,v2,C,16,299,299,2,1552,0.8494,0.4228,656,768,41,214958080,74,387973120
v2-C-b16,v2,C,16,300,300,1,864,2.1042,1.9359,0,16,0,0,101,529530880
v2-C-b16,v2,C,16,301,301,1,1072,0.4102,0.0943,0,16,0,0,47,246415360
v2-C-b16,v2,C,16,302,302,1,2032,0.0572,0.058,16,2032,0,0,0,0
v2-C-b16,v2,C,16,303,303,1,1984,1.1326,0.1204,0,16,0,0,72,377487360
v2-C-b16,v2,C,16,304,304,1,2032,1.0698,0.1101,48,592,0,0,33,173015040
v2-C-b16,v2,C,16,305,305,1,288,0.0789,0.0502,0,16,0,0,6,31457280
v2-C-b16,v2,C,16,306,306,3,2032,3.025,3.1953,2032,2032,127,665845760,150,786432000
v2-C-b16,v2,C,16,307,307,1,2032,1.1946,0.1075,0,16,0,0,41,214958080
v2-C-b16,v2,C,16,308,308,1,1056,1.231,1.2995,976,992,61,319815680,88,461373440
v2-C-b16,v2,C,16,309,309,1,2032,0.0489,0.0461,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,310,310,1,64,0.5897,0.6251,32,32,2,10485760,37,193986560
v2-C-b16,v2,C,16,311,311,1,1360,0.5737,0.0544,0,112,0,0,3,15728640
v2-C-b16,v2,C,16,312,312,1,2032,0.0576,0.064,16,2032,0,0,33,173015040
v2-C-b16,v2,C,16,313,313,1,1136,0.4255,0.0552,0,16,0,0,13,68157440
v2-C-b16,v2,C,16,314,314,1,2032,1.5365,0.5043,16,32,1,5242880,102,534773760
v2-C-b16,v2,C,16,315,315,1,2032,1.042,0.0878,0,592,0,0,30,157286400
v2-C-b16,v2,C,16,316,316,1,2032,0.7836,0.0908,0,1152,0,0,50,262144000
v2-C-b16,v2,C,16,317,317,7,2032,2.6985,2.8814,2032,2032,127,665845760,150,786432000
v2-C-b16,v2,C,16,318,318,1,2032,0.8677,0.0731,0,992,0,0,37,193986560
v2-C-b16,v2,C,16,319,319,1,2032,2.0429,1.0057,0,112,0,0,65,340787200
v2-C-b16,v2,C,16,320,320,1,2032,0.0502,0.0443,16,2032,0,0,0,0
v2-C-b16,v2,C,16,321,321,1,2032,1.1553,0.13,0,112,0,0,114,597688320
v2-C-b16,v2,C,16,322,322,3,2032,0.0491,0.047,16,2032,0,0,0,0
v2-C-b16,v2,C,16,323,323,1,96,0.0311,0.0253,0,32,0,0,1,5242880
v2-C-b16,v2,C,16,324,324,2,1392,1.6443,1.4766,912,928,57,298844160,104,545259520
v2-C-b16,v2,C,16,325,325,1,2032,1.075,0.1011,0,480,0,0,54,283115520
v2-C-b16,v2,C,16,326,326,2,2032,2.1057,2.2411,2032,2032,127,665845760,97,508559360
v2-C-b16,v2,C,16,327,327,1,1712,0.918,0.0544,0,16,0,0,0,0
v2-C-b16,v2,C,16,328,328,1,48,0.0507,0.0658,0,16,0,0,37,193986560
v2-C-b16,v2,C,16,329,329,1,2032,1.1639,0.0939,0,16,0,0,71,372244480
v2-C-b16,v2,C,16,330,330,1,1936,1.1283,0.1015,0,16,0,0,34,178257920
v2-C-b16,v2,C,16,331,331,4,2032,0.0465,0.0445,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,332,332,1,2032,1.1611,0.0954,0,16,0,0,77,403701760
v2-C-b16,v2,C,16,333,333,1,128,0.0534,0.053,0,16,0,0,2,10485760
v2-C-b16,v2,C,16,334,334,1,2032,1.1778,0.1182,0,16,0,0,85,445644800
v2-C-b16,v2,C,16,335,335,1,2032,1.2015,0.1555,0,16,0,0,87,456130560
v2-C-b16,v2,C,16,336,336,2,2032,0.0527,0.0485,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,337,337,1,2032,1.6343,0.6189,112,128,1,5242880,106,555745280
v2-C-b16,v2,C,16,338,338,1,2032,3.6774,2.7549,0,112,0,0,270,1415577600
v2-C-b16,v2,C,16,339,339,5,2032,0.0507,0.0493,16,2032,0,0,1,5242880
v2-C-b16,v2,C,16,340,340,2,2032,2.6717,2.8399,1920,2032,120,629145600,152,796917760
v2-C-b16,v2,C,16,341,341,1,2032,1.8111,1.9031,2032,2032,127,665845760,48,251658240
v2-C-b16,v2,C,16,342,342,1,2032,1.1851,0.0641,16,96,1,5242880,0,0
v2-C-b16,v2,C,16,343,343,1,2032,1.2804,0.3803,592,592,37,193986560,110,576716800
v2-C-b16,v2,C,16,344,344,1,672,0.205,0.0597,0,112,0,0,12,62914560
v2-C-b16,v2,C,16,345,345,6,2032,0.0462,0.0445,16,2032,0,0,6,31457280
v2-C-b16,v2,C,16,346,346,1,1360,0.5724,0.0606,0,16,0,0,37,193986560
v2-C-b16,v2,C,16,347,347,1,2032,0.048,0.0465,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,348,348,1,288,0.0524,0.0279,0,112,0,0,3,15728640
v2-C-b16,v2,C,16,349,349,1,2032,0.0467,0.0439,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,350,350,1,768,0.235,0.0385,0,112,0,0,17,89128960
v2-C-b16,v2,C,16,351,351,7,2032,0.0476,0.0452,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,352,352,1,48,0.0248,0.0232,0,16,0,0,1,5242880
v2-C-b16,v2,C,16,353,353,1,816,0.2516,0.0393,0,112,0,0,18,94371840
v2-C-b16,v2,C,16,354,354,1,48,0.0487,0.0507,0,16,0,0,2,10485760
v2-C-b16,v2,C,16,355,355,1,2032,1.5525,0.5401,16,128,1,5242880,107,560988160
v2-C-b16,v2,C,16,356,356,1,432,3.3334,3.4288,0,16,0,0,224,1174405120
v2-C-b16,v2,C,16,357,357,1,784,0.4246,0.2389,16,32,1,5242880,26,136314880
v2-C-b16,v2,C,16,358,358,1,2032,1.1849,0.1258,0,16,0,0,47,246415360
v2-C-b16,v2,C,16,359,359,1,2032,1.1648,0.0861,0,112,0,0,25,131072000
v2-C-b16,v2,C,16,360,360,2,2032,3.0496,3.2433,2016,2032,126,660602880,177,927989760
v2-C-b16,v2,C,16,361,361,1,1232,0.506,0.0572,0,16,0,0,33,173015040
v2-C-b16,v2,C,16,362,362,1,2032,1.6511,0.6305,16,128,1,5242880,87,456130560
v2-C-b16,v2,C,16,363,363,8,2032,0.0496,0.0468,16,2032,0,0,0,0
v2-C-b16,v2,C,16,364,364,1,2032,1.1527,0.1215,0,112,0,0,111,581959680
v2-C-b16,v2,C,16,365,365,1,2032,1.1578,0.0944,0,112,0,0,37,193986560
v2-C-b16,v2,C,16,366,366,1,2032,0.108,0.109,2032,2032,0,0,10,52428800
v2-C-b16,v2,C,16,367,367,1,2032,0.0455,0.0403,16,2032,0,0,0,0
v2-C-b16,v2,C,16,368,368,1,2032,1.1558,0.1238,0,112,0,0,81,424673280
v2-C-b16,v2,C,16,369,369,1,1088,0.4079,0.0772,0,112,0,0,31,162529280
v2-C-b16,v2,C,16,370,370,9,2032,0.0467,0.0428,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,371,371,1,2032,2.128,1.2068,400,400,25,131072000,149,781189120
v2-C-b16,v2,C,16,372,372,1,2032,1.1852,0.1281,0,16,0,0,90,471859200
v2-C-b16,v2,C,16,373,373,2,768,1.1366,1.0186,176,192,11,57671680,79,414187520
v2-C-b16,v2,C,16,374,374,1,2032,1.63,0.6344,16,128,1,5242880,132,692060160
v2-C-b16,v2,C,16,375,375,1,2032,1.9369,0.9675,240,256,15,78643200,134,702545920
v2-C-b16,v2,C,16,376,376,1,2016,1.146,0.1219,0,112,0,0,74,387973120
v2-C-b16,v2,C,16,377,377,1,1024,3.7912,3.9753,976,992,61,319815680,222,1163919360
v2-C-b16,v2,C,16,378,378,1,2032,1.1782,0.0713,0,112,0,0,2,10485760
v2-C-b16,v2,C,16,379,379,3,2032,1.1645,1.2594,1552,2032,97,508559360,89,466616320
v2-C-b16,v2,C,16,380,380,1,2032,0.0941,0.0896,2032,2032,0,0,10,52428800
v2-C-b16,v2,C,16,381,381,1,2032,0.8424,0.0651,0,992,0,0,21,110100480
v2-C-b16,v2,C,16,382,382,1,544,0.1441,0.0587,0,112,0,0,28,146800640
v2-C-b16,v2,C,16,383,383,1,2032,1.1635,0.1207,0,112,0,0,62,325058560
v2-C-b16,v2,C,16,384,384,1,2032,1.1601,0.0899,0,112,0,0,32,167772160
v2-C-b16,v2,C,16,385,385,1,2032,1.1591,0.1176,0,112,0,0,66,346030080
v2-C-b16,v2,C,16,386,386,3,2032,3.4149,3.6173,1920,2032,120,629145600,207,1085276160
v2-C-b16,v2,C,16,387,387,1,2032,1.1509,0.0871,0,112,0,0,55,288358400
v2-C-b16,v2,C,16,388,388,1,2032,1.1749,0.1055,0,112,0,0,34,178257920
v2-C-b16,v2,C,16,389,389,2,1936,2.6562,2.5805,1568,1680,98,513802240,158,828375040
v2-C-b16,v2,C,16,390,390,1,2032,1.1773,0.1175,0,16,0,0,64,335544320
v2-C-b16,v2,C,16,391,391,1,960,0.3511,0.0812,16,128,1,5242880,32,167772160
v2-C-b16,v2,C,16,392,392,1,2032,1.1686,0.1152,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,393,393,1,1744,0.8907,0.1068,0,112,0,0,62,325058560
v2-C-b16,v2,C,16,394,394,2,2032,2.6273,2.7824,1920,2032,120,629145600,145,760217600
v2-C-b16,v2,C,16,395,395,1,2032,2.2379,1.3277,592,592,37,193986560,83,435159040
v2-C-b16,v2,C,16,396,396,1,2032,1.2057,0.0786,0,112,0,0,30,157286400
v2-C-b16,v2,C,16,397,397,1,976,0.3491,0.0698,0,16,0,0,26,136314880
v2-C-b16,v2,C,16,398,398,2,1408,2.0313,1.9398,1040,1056,65,340787200,126,660602880
v2-C-b16,v2,C,16,399,399,1,2032,2.5169,2.6527,2032,2032,127,665845760,107,560988160
v2-C-b16,v2,C,16,400,400,3,2032,0.6067,0.6529,2032,2032,127,665845760,0,0
v2-C-b16,v2,C,16,401,401,1,2032,1.1646,0.0667,0,112,0,0,0,0
v2-C-b16,v2,C,16,402,402,1,896,0.3247,0.0802,0,16,0,0,34,178257920
v2-C-b16,v2,C,16,403,403,1,2032,1.1564,0.1425,0,112,0,0,136,713031680
v2-C-b16,v2,C,16,404,404,1,2032,0.0499,0.0501,16,2032,0,0,5,26214400
v2-C-b16,v2,C,16,405,405,1,64,0.0453,0.0457,0,16,0,0,3,15728640
v2-C-b16,v2,C,16,406,406,1,2032,1.1451,0.1015,0,112,0,0,89,466616320
v2-C-b16,v2,C,16,407,407,4,2032,0.0513,0.0511,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,408,408,1,1376,1.0199,0.5225,16,128,1,5242880,74,387973120
v2-C-b16,v2,C,16,409,409,1,2032,2.8601,1.8771,0,16,0,0,152,796917760
v2-C-b16,v2,C,16,410,410,1,2032,1.0716,0.1103,592,592,0,0,33,173015040
v2-C-b16,v2,C,16,411,411,1,2032,1.6795,0.6782,16,128,1,5242880,130,681574400
v2-C-b16,v2,C,16,412,412,2,1104,1.2292,0.9867,368,384,23,120586240,72,377487360
v2-C-b16,v2,C,16,413,413,1,1312,0.5888,0.0908,0,16,0,0,53,277872640
v2-C-b16,v2,C,16,414,414,2,208,2.7739,2.9585,16,32,1,5242880,171,896532480
v2-C-b16,v2,C,16,415,415,1,2032,1.1787,0.086,0,112,0,0,11,57671680
v2-C-b16,v2,C,16,416,416,1,1168,0.4969,0.0788,0,0,0,0,33,173015040
v2-C-b16,v2,C,16,417,417,1,592,0.1475,0.0578,0,112,0,0,13,68157440
v2-C-b16,v2,C,16,418,418,1,1792,0.9222,0.1057,0,112,0,0,81,424673280
v2-C-b16,v2,C,16,419,419,1,912,1.2125,1.0501,240,256,15,78643200,87,456130560
v2-C-b16,v2,C,16,420,420,1,2032,1.595,0.579,16,96,1,5242880,131,686817280
v2-C-b16,v2,C,16,421,421,1,1056,1.4613,1.5253,976,992,61,319815680,91,477102080
v2-C-b16,v2,C,16,422,422,1,2032,1.8137,1.9079,2032,2032,105,550502400,58,304087040
v2-C-b16,v2,C,16,423,423,1,2032,1.1612,0.0744,0,128,0,0,0,0
v2-C-b16,v2,C,16,424,424,1,2032,1.1618,0.0879,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,425,425,1,2032,0.0483,0.0458,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,426,426,1,2032,0.0393,0.0297,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,427,427,1,2032,1.2867,0.2614,0,112,0,0,87,456130560
v2-C-b16,v2,C,16,428,428,1,2032,3.4667,3.6579,2032,2032,127,665845760,206,1080033280
v2-C-b16,v2,C,16,429,429,1,880,0.2999,0.0462,0,16,0,0,25,131072000
v2-C-b16,v2,C,16,430,430,1,2032,1.1776,0.1173,0,16,0,0,55,288358400
v2-C-b16,v2,C,16,431,431,1,2032,1.1784,0.1098,0,192,0,0,34,178257920
v2-C-b16,v2,C,16,432,432,1,2032,1.1723,0.1347,128,160,0,0,89,466616320
v2-C-b16,v2,C,16,433,433,1,2032,1.1695,0.1325,0,112,0,0,95,498073600
v2-C-b16,v2,C,16,434,434,1,672,0.2231,0.0636,0,16,0,0,17,89128960
v2-C-b16,v2,C,16,435,435,4,2032,1.7297,1.8772,2032,2032,127,665845760,106,555745280
v2-C-b16,v2,C,16,436,436,1,2032,1.1434,0.1014,0,112,0,0,85,445644800
v2-C-b16,v2,C,16,437,437,1,2032,4.0197,3.0512,0,0,0,0,213,1116733440
v2-C-b16,v2,C,16,438,438,1,1744,0.8959,0.0888,0,112,0,0,34,178257920
v2-C-b16,v2,C,16,439,439,1,2032,1.6687,0.6461,16,96,1,5242880,128,671088640
v2-C-b16,v2,C,16,440,440,1,2032,1.1891,0.1365,0,16,0,0,95,498073600
v2-C-b16,v2,C,16,441,441,1,496,0.1386,0.0708,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,442,442,2,2032,2.6875,2.8569,1920,2032,120,629145600,160,838860800
v2-C-b16,v2,C,16,443,443,2,2032,2.0501,2.1647,2032,2032,127,665845760,72,377487360
v2-C-b16,v2,C,16,444,444,1,2032,0.6174,0.6641,2032,2032,127,665845760,0,0
v2-C-b16,v2,C,16,445,445,1,2032,0.5462,0.5875,1744,2032,109,571473920,0,0
v2-C-b16,v2,C,16,446,446,1,704,0.2502,0.0539,0,16,0,0,0,0
v2-C-b16,v2,C,16,447,447,1,2032,0.056,0.062,16,2032,0,0,32,167772160
v2-C-b16,v2,C,16,448,448,2,2032,1.3247,1.2409,1760,1872,110,576716800,11,57671680
v2-C-b16,v2,C,16,449,449,2,2032,0.6761,0.7277,2032,2032,105,550502400,10,52428800
v2-C-b16,v2,C,16,450,450,1,2032,1.1943,0.0616,0,112,0,0,0,0
v2-C-b16,v2,C,16,451,451,1,1024,1.2286,1.3138,976,992,61,319815680,104,545259520
v2-C-b16,v2,C,16,452,452,1,48,0.6149,0.649,32,32,2,10485760,18,94371840
v2-C-b16,v2,C,16,453,453,1,48,0.0263,0.024,0,16,0,0,1,5242880
v2-C-b16,v2,C,16,454,454,1,2032,0.5191,0.555,1552,2032,97,508559360,2,10485760
v2-C-b16,v2,C,16,455,455,1,2032,1.1904,0.0696,0,16,0,0,0,0
v2-C-b16,v2,C,16,456,456,1,2032,1.2999,0.4117,592,592,37,193986560,126,660602880
v2-C-b16,v2,C,16,457,457,3,2032,0.089,0.0842,1488,2032,0,0,10,52428800
v2-C-b16,v2,C,16,458,458,1,2032,1.0357,0.107,0,592,0,0,80,419430400
v2-C-b16,v2,C,16,459,459,1,752,1.1951,1.0819,0,16,0,0,88,461373440
v2-C-b16,v2,C,16,460,460,1,1472,0.6569,0.0849,0,112,0,0,48,251658240
v2-C-b16,v2,C,16,461,461,1,2032,0.1054,0.1133,2032,2032,0,0,20,104857600
v2-C-b16,v2,C,16,462,462,1,2032,1.1897,0.1276,0,16,0,0,65,340787200
v2-C-b16,v2,C,16,463,463,1,2032,1.2357,0.1688,144,160,9,47185920,123,644874240
v2-C-b16,v2,C,16,464,464,1,2032,1.1695,0.1187,0,16,0,0,96,503316480
v2-C-b16,v2,C,16,465,465,1,2032,1.2397,0.1185,0,16,0,0,56,293601280
v2-C-b16,v2,C,16,466,466,1,800,0.2679,0.0567,0,16,0,0,14,73400320
v2-C-b16,v2,C,16,467,467,1,80,0.0448,0.0418,0,16,0,0,0,0
v2-C-b16,v2,C,16,468,468,1,2032,0.0395,0.0288,16,2032,0,0,0,0
v2-C-b16,v2,C,16,469,469,1,2032,1.1557,0.12,0,112,0,0,100,524288000
v2-C-b16,v2,C,16,470,470,1,2032,1.6867,0.6626,16,32,1,5242880,133,697303040
v2-C-b16,v2,C,16,471,471,5,2032,2.8541,3.0458,2032,2032,127,665845760,176,922746880
v2-C-b16,v2,C,16,472,472,1,1776,0.9107,0.0868,0,16,0,0,68,356515840
v2-C-b16,v2,C,16,473,473,1,1152,2.2573,1.9897,0,112,0,0,136,713031680
v2-C-b16,v2,C,16,474,474,1,320,0.1099,0.0806,0,16,0,0,39,204472320
v2-C-b16,v2,C,16,475,475,1,2032,1.1757,0.1195,0,16,0,0,45,235929600
v2-C-b16,v2,C,16,476,476,1,784,0.4165,0.4686,752,768,47,246415360,41,214958080
v2-C-b16,v2,C,16,477,477,1,2032,1.1686,0.1263,0,0,0,0,86,450887680
v2-C-b16,v2,C,16,478,478,2,2032,2.2577,2.4262,2032,2032,127,665845760,127,665845760
v2-C-b16,v2,C,16,479,479,1,912,0.315,0.0416,0,16,0,0,0,0
v2-C-b16,v2,C,16,480,480,2,2032,1.5168,1.505,1792,1904,112,587202560,56,293601280
v2-C-b16,v2,C,16,481,481,1,2032,1.3027,0.3547,592,592,37,193986560,8,41943040
v2-C-b16,v2,C,16,482,482,1,2032,1.86,1.9848,2032,2032,109,571473920,90,471859200
v2-C-b16,v2,C,16,483,483,1,176,0.068,0.051,0,16,0,0,0,0
v2-C-b16,v2,C,16,484,484,1,2032,1.1675,0.0846,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,485,485,1,2032,1.1643,0.1012,0,112,0,0,34,178257920
v2-C-b16,v2,C,16,486,486,3,2032,0.0486,0.0513,16,2032,0,0,6,31457280
v2-C-b16,v2,C,16,487,487,1,2032,1.1475,0.1164,0,112,0,0,96,503316480
v2-C-b16,v2,C,16,488,488,1,784,0.2667,0.0721,0,112,0,0,13,68157440
v2-C-b16,v2,C,16,489,489,1,1376,0.5879,0.0925,0,112,0,0,49,256901120
v2-C-b16,v2,C,16,490,490,1,1856,1.6273,0.818,240,256,15,78643200,109,571473920
v2-C-b16,v2,C,16,491,491,1,1680,3.3332,2.7436,0,112,0,0,233,1221591040
v2-C-b16,v2,C,16,492,492,1,224,0.063,0.0547,0,112,0,0,2,10485760
v2-C-b16,v2,C,16,493,493,2,1312,1.2392,1.1947,576,592,36,188743680,68,356515840
v2-C-b16,v2,C,16,494,494,1,2032,2.6203,2.7849,1744,2032,109,571473920,121,634388480
v2-C-b16,v2,C,16,495,495,1,2032,1.1772,0.0744,0,16,0,0,0,0
v2-C-b16,v2,C,16,496,496,1,2032,1.1704,0.111,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,497,497,1,1456,0.9174,0.381,16,32,1,5242880,83,435159040
v2-C-b16,v2,C,16,498,498,1,1360,0.5994,0.0961,0,112,0,0,43,225443840
v2-C-b16,v2,C,16,499,499,1,2032,1.1815,0.133,0,16,0,0,84,440401920
v2-C-b16,v2,C,16,500,500,1,2032,1.1742,0.1455,0,16,0,0,92,482344960
v2-C-b16,v2,C,16,501,501,1,2032,0.0495,0.0476,16,2032,0,0,2,10485760
v2-C-b16,v2,C,16,502,502,1,2032,1.3402,0.3432,0,112,0,0,77,403701760
v2-C-b16,v2,C,16,503,503,1,2032,1.1762,0.142,0,16,0,0,95,498073600
v2-C-b16,v2,C,16,504,504,1,2032,2.7082,1.8911,592,592,37,193986560,167,875560960
v2-C-b16,v2,C,16,505,505,1,608,0.1709,0.0526,0,112,0,0,0,0
v2-C-b16,v2,C,16,506,506,1,2032,2.3814,2.609,1744,2032,109,571473920,137,718274560
v2-C-b16,v2,C,16,507,507,1,2032,1.1846,0.1123,0,16,0,0,79,414187520
v2-C-b16,v2,C,16,508,508,2,2032,2.9267,3.1497,2016,2032,126,660602880,154,807403520
v2-C-b16,v2,C,16,509,509,1,2032,1.7798,0.7665,16,128,1,5242880,111,581959680
v2-C-b16,v2,C,16,510,510,1,704,0.2422,0.0876,0,16,0,0,33,173015040
v2-C-b16,v2,C,16,511,511,1,2032,1.1775,0.1271,0,16,0,0,74,387973120
v2-C-b16,v2,C,16,512,512,1,2032,1.5616,0.5938,96,256,6,31457280,104,545259520
v2-C-b16,v2,C,16,513,513,1,2032,1.2294,0.1391,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,514,514,1,2032,1.1533,0.1354,0,112,0,0,77,403701760
v2-C-b16,v2,C,16,515,515,1,240,1.3108,1.4592,0,112,0,0,94,492830720
v2-C-b16,v2,C,16,516,516,1,2032,1.1743,0.1757,0,16,0,0,67,351272960
v2-C-b16,v2,C,16,517,517,1,2032,2.9153,3.1493,1744,2032,109,571473920,160,838860800
v2-C-b16,v2,C,16,518,518,1,48,0.0262,0.0274,0,16,0,0,3,15728640
v2-C-b16,v2,C,16,519,519,1,2032,1.6056,0.6077,16,96,1,5242880,86,450887680
v2-C-b16,v2,C,16,520,520,1,2032,1.1578,0.132,0,112,0,0,32,167772160
v2-C-b16,v2,C,16,521,521,1,2032,1.6107,0.6256,16,32,1,5242880,105,550502400
v2-C-b16,v2,C,16,522,522,2,2032,1.8482,0.9476,48,64,3,15728640,127,665845760
v2-C-b16,v2,C,16,523,523,2,2032,3.1594,3.3937,2016,2032,126,660602880,166,870318080
v2-C-b16,v2,C,16,524,524,2,2032,2.1336,1.8299,1536,1552,96,503316480,59,309329920
v2-C-b16,v2,C,16,525,525,1,2032,1.3008,0.2807,16,128,1,5242880,30,157286400
v2-C-b16,v2,C,16,526,526,1,2032,1.1812,0.1435,0,16,0,0,34,178257920
v2-C-b16,v2,C,16,527,527,1,2032,1.1623,0.1555,0,112,0,0,100,524288000
v2-C-b16,v2,C,16,528,528,1,432,0.1245,0.0652,0,16,0,0,9,47185920
v2-C-b16,v2,C,16,529,529,1,480,0.1229,0.0543,0,112,0,0,2,10485760
v2-C-b16,v2,C,16,530,530,3,2032,2.967,3.1921,2032,2032,109,571473920,167,875560960
v2-C-b16,v2,C,16,531,531,1,2032,1.1201,1.1988,1744,2032,14,73400320,69,361758720
v2-C-b16,v2,C,16,532,532,1,2032,1.1698,0.1026,0,0,0,0,33,173015040
v2-C-b16,v2,C,16,533,533,1,2032,1.172,0.1316,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,534,534,1,2032,1.1777,0.1524,0,16,0,0,73,382730240
v2-C-b16,v2,C,16,535,535,2,2032,2.849,2.8463,1712,1824,107,560988160,159,833617920
v2-C-b16,v2,C,16,536,536,2,2032,2.5408,2.7338,1920,2032,120,629145600,121,634388480
v2-C-b16,v2,C,16,537,537,3,2032,0.7603,0.8105,2032,2032,127,665845760,0,0
v2-C-b16,v2,C,16,538,538,1,2032,1.1719,0.1147,240,256,15,78643200,0,0
v2-C-b16,v2,C,16,539,539,2,2032,1.5622,1.72,2016,2032,126,660602880,94,492830720
v2-C-b16,v2,C,16,540,540,1,2032,1.1565,0.0918,0,112,0,0,17,89128960
v2-C-b16,v2,C,16,541,541,1,2032,1.1671,0.1166,0,112,0,0,34,178257920
v2-C-b16,v2,C,16,542,542,1,1888,1.0066,0.1473,0,112,0,0,92,482344960
v2-C-b16,v2,C,16,543,543,1,2032,1.1544,0.1939,0,112,0,0,79,414187520
v2-C-b16,v2,C,16,544,544,1,2032,2.4139,1.5654,592,592,37,193986560,152,796917760
v2-C-b16,v2,C,16,545,545,1,2032,2.6903,1.9627,0,592,0,0,173,907018240
v2-C-b16,v2,C,16,546,546,1,1696,1.245,0.5516,16,128,1,5242880,84,440401920
v2-C-b16,v2,C,16,547,547,1,2032,3.0478,3.2422,2032,2032,127,665845760,135,707788800
v2-C-b16,v2,C,16,548,548,1,2032,1.1704,0.0849,0,112,0,0,0,0
v2-C-b16,v2,C,16,549,549,1,2032,1.1806,0.0791,0,16,0,0,14,73400320
